tweet_id,created_at,text,lang,author_id,username,name,user_location,user_verified,user_followers,user_tweet_count,place_id,place_full_name,place_country,place_country_code,place_type,retweet_count,reply_count,like_count,quote_count,n_hashtags,n_mentions,n_urls,query_labels,clean_text,clean_len,n_words,hashtag_ratio,mention_ratio,is_metaphor,is_soft_politics,is_emotional,is_brand_account,likely_us,has_strong_fraud,has_money,is_recovery_scammer,is_news_or_promo,is_institutional_metaphor,semantically_relevant,bertopic_id,bertopic_keywords,predicted_label,confidence_score,predicted_category,is_relevant
1986461878504333763,2025-11-06T15:53:13.000Z,"“Phishing”
“Smishing”

And now 
“Quishing”

Security training is getting out of hand.",en,21435735,Dobbln,Tom.,"San Francisco, CA",False,3673,80379,,,,,,0,0,1,0,0,0,0,phishing,“Phishing” “Smishing” And now “Quishing” Security training is getting out of hand.,82,12,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,2,"phishing, email, and, it, to, your, the, you",employment or job scam,0.29710134863853455,employment,True
1986461317859852397,2025-11-06T15:50:59.000Z,"Your home is getting smarter… and so are the scammers.

In Vegas &amp; Pahrump, we’re seeing more attacks through smart devices, fake delivery alerts, and even calendar invites.

A quick read worth your time: how to lock down your connected home 🔒
https://t.co/kLlVhsfJZg",en,954175386,SpeakGeekPCs,SpeakGeekPCs,"Pahrump, Nv",False,242,24885,,,,,,0,0,0,0,0,0,1,impersonation,"Your home is getting smarter… and so are the scammers. In Vegas &amp; Pahrump, we’re seeing more attacks through smart devices, fake delivery alerts, and even calendar invites. A quick read worth your time: how to lock down your connected home 🔒",245,42,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,-1,outliers,Ponzi or pyramid scheme,0.13875602185726166,ponzi_pyramid,True
1986454049139437617,2025-11-06T15:22:06.000Z,Got a suspicious message on social media or a mysterious phishing email? Use the tips in the BBB Scam Survival Toolkit to verify the sender and avoid sharing personal information. Keep your business and personal info safe: https://t.co/TUSIZVQkQ5 https://t.co/dV6B4XD61t,en,285868939,bbbsfbayarea,BBB SF Bay Area,"Oakland, Ca.",False,2338,8324,,,,,,0,0,0,0,0,0,2,phishing,Got a suspicious message on social media or a mysterious phishing email? Use the tips in the BBB Scam Survival Toolkit to verify the sender and avoid sharing personal information. Keep your business and personal info safe:,222,37,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,3,"text, scam, toll, the, to, messages, and, from",phishing or identity theft,0.5976884365081787,phishing_identity,True
1986447245089091899,2025-11-06T14:55:04.000Z,Not only did my coworker click on a phishing email he emailed them back💀,en,335074531,soul_latinaa,A,"Houston, TX",False,34,1759,,,,,,0,1,6,0,0,0,0,phishing,Not only did my coworker click on a phishing email he emailed them back💀,72,14,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,2,"phishing, email, and, it, to, your, the, you",phishing or identity theft,0.6635964512825012,phishing_identity,True
1986191974622249376,2025-11-05T22:00:43.000Z,"PHISHING ALERT 🚨 Fake invoice emails are targeting recent permit/planning applicants in Pine. 

✅ Verify sender, project, &amp; payment details 
❌ We NEVER request wire transfers 

Questions? Call 724-625-1636 x122 
Report scams: 724-625-3157 

Learn more: https://t.co/CLIf1Vi8DQ https://t.co/0hsURktzbL",en,1129456022018560000,TwpofPine,Township of Pine Allegheny County,"Gibsonia, PA",False,352,4095,,,,,,0,0,0,0,0,0,2,impersonation,"PHISHING ALERT 🚨 Fake invoice emails are targeting recent permit/planning applicants in Pine. ✅ Verify sender, project, &amp; payment details ❌ We NEVER request wire transfers Questions? Call 724-625-1636 x122 Report scams: 724-625-3157 Learn more:",248,35,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,2,"phishing, email, and, it, to, your, the, you",phishing or identity theft,0.5714691877365112,phishing_identity,True
1986164073868779705,2025-11-05T20:09:51.000Z,"Got a scam email today promising to give my book “greater engagemeny”. And you know, that’s definitely something I don’t have much of.",en,842519678568271872,MichaelTKuester,Michael T. Kuester,"Cincinnati, OH",False,1992,10854,,,,,,13,30,223,3,0,0,0,phishing,"Got a scam email today promising to give my book “greater engagemeny”. And you know, that’s definitely something I don’t have much of.",134,23,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,3,"text, scam, toll, the, to, messages, and, from",romance scam,0.621346116065979,romance,True
1986155657536655824,2025-11-05T19:36:24.000Z,"Is $tsla going through peak euphoria followed by a rug pull, or is the 5 year consolidation breakout about to happen? Tomorrow night could give us some insight. https://t.co/zKUWTrboxM",en,1810493830464217088,unsupervis87066,unsupervised AUTO,"Florida, USA",False,1012,10198,c0ca372cc3dbda43,"Lake Sarasota, FL",Estados Unidos,US,city,0,0,0,0,0,0,1,crypto,"Is $tsla going through peak euphoria followed by a rug pull, or is the 5 year consolidation breakout about to happen? Tomorrow night could give us some insight.",160,28,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,4,"rug, pull, the, this, is, be, to, will",romance scam,0.21851816773414612,romance,True
1986134434932805702,2025-11-05T18:12:04.000Z,"Looking for employment? Beware of scam job postings, fake recruiter emails, and work-at-home schemes. These cons often use real company names and can be very convincing. Protect yourself by learning more about employment scams in this BBB article. https://t.co/rAQlnVn7bE",en,353902744,BBBWestFlorida,BBB Serving West FL,"Clearwater, FL",False,1349,12893,,,,,,0,0,1,0,0,0,1,impersonation,"Looking for employment? Beware of scam job postings, fake recruiter emails, and work-at-home schemes. These cons often use real company names and can be very convincing. Protect yourself by learning more about employment scams in this BBB article.",247,38,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,6,"job, scam, to, for, the, linkedin, are, of",employment or job scam,0.9322850704193115,employment,True
1986086100692095425,2025-11-05T15:00:00.000Z,"📲Know the difference: Text Alerts v. Smishing Scams

Text alert services never ask for personal information or payment and only share information. Beware of messages referencing unpaid tolls or containing suspicious links — these texts are scams.

#KnowBeforeYouGo #ExpressLanes https://t.co/dzPIQtfdXV",en,18741652,ColoradoDOT,Colorado Department of Transportation (CDOT),Colorado,False,277507,215041,,,,,,0,2,3,0,2,0,1,phishing,📲Know the difference: Text Alerts v. Smishing Scams Text alert services never ask for personal information or payment and only share information. Beware of messages referencing unpaid tolls or containing suspicious links — these texts are scams. #KnowBeforeYouGo #ExpressLanes,276,39,0.0512820512820512,0.0,False,False,False,False,True,True,True,False,False,False,True,-1,outliers,phishing or identity theft,0.43826279044151306,phishing_identity,True
1986047500709736956,2025-11-05T12:26:37.000Z,"DAILY SKETCH: COPS WARN OF TOLL SCAM https://t.co/rwwv4AtsTg 

#colorado",en,1899320858809921536,DailySketchDen,Daily Sketch - Colorado's Tabloid,"Denver, CO, USA",False,37,3778,,,,,,0,0,0,0,1,0,1,impersonation,DAILY SKETCH: COPS WARN OF TOLL SCAM #colorado,46,8,0.125,0.0,False,False,False,False,True,True,False,False,False,False,True,3,"text, scam, toll, the, to, messages, and, from",tax fraud or tax evasion,0.3943162262439728,tax,True
1986043416115806245,2025-11-05T12:10:23.000Z,"It’s not a scam . Email in votes , no id ,every State  is different . We all don’t have to do same way. Chomo  couldn’t win regardless where his name is positioned. It’s not a scamm https://t.co/QbmeL4TN9f",en,1917421747776757760,0iJabsOma,Ukwuoma Chukunta,United States; East  Brunswick,False,493,7087,,,,,,0,0,0,0,0,0,1,phishing,"It’s not a scam . Email in votes , no id ,every State is different . We all don’t have to do same way. Chomo couldn’t win regardless where his name is positioned. It’s not a scamm",179,37,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,3,"text, scam, toll, the, to, messages, and, from",not related to financial fraud,0.5612013339996338,not_related,False
1985835587556032877,2025-11-04T22:24:33.000Z,"#BREAKINGNEWS EXPOSING THE STAKE SCAM, DRAKE'S FAKE ADDICTION,  AND ADIN ROSS'S PONZI SCHEME #2RAW4TV https://t.co/40vD0TuGNa",en,249533384,2RAW4TVRADIO,2RAW4TV.TV,"THE REVOLUTION,WORLDWIDE",False,1397,5218,e0ad92755a73534e,"Lithonia, GA",Estados Unidos,US,city,0,0,0,0,2,0,1,crypto,"#BREAKINGNEWS EXPOSING THE STAKE SCAM, DRAKE'S FAKE ADDICTION, AND ADIN ROSS'S PONZI SCHEME #2RAW4TV",100,14,0.1428571428571428,0.0,False,False,False,False,True,True,False,False,False,False,True,1,"ponzi, scheme, the, is, to, and, of, it",Ponzi or pyramid scheme,0.5847731232643127,ponzi_pyramid,True
1985832745646403902,2025-11-04T22:13:16.000Z,Nigerian National Sentenced to Two Years in Prison for Romance Scam and Money Laundering Scheme https://t.co/Amo4qnQmq5,en,189652151,JCmar417,Julie Cromar,"Washington, DC",False,1835,552,,,,,,1,0,6,0,0,0,1,romance_monetary,Nigerian National Sentenced to Two Years in Prison for Romance Scam and Money Laundering Scheme,95,15,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,-1,outliers,romance scam,0.9095235466957092,romance,True
1985788670633300269,2025-11-04T19:18:07.000Z,Hey Golden Eagles—A phishing text is impersonating ITS and claiming your account was terminated. It’s a scam. Don’t reply; just delete it. Remember: ITS will never text you or ask you to change your password via an external link. #MyCalStateLA #CalStateLA_ITS https://t.co/8TNMVnbAZo,en,227112366,MyCalStateLA,CalStateLA ITS Tweet,"Los Angeles, California",False,1882,4617,,,,,,0,0,0,0,2,0,1,phishing,Hey Golden Eagles—A phishing text is impersonating ITS and claiming your account was terminated. It’s a scam. Don’t reply; just delete it. Remember: ITS will never text you or ask you to change your password via an external link. #MyCalStateLA #CalStateLA_ITS,259,41,0.048780487804878,0.0,False,False,False,False,True,True,True,False,False,False,True,2,"phishing, email, and, it, to, your, the, you",phishing or identity theft,0.7522074580192566,phishing_identity,True
1985777866357801440,2025-11-04T18:35:11.000Z,"🛡️ Received a phishing email impersonating Docusign? We’ve got you.
New fraud verification service: Forward suspicious emails to verify@docusign.com and get confirmation within 2 hours if it's legit or a scam. https://t.co/MsBqx6gl6g",en,18909248,Docusign,Docusign,"San Francisco, Califorinia",True,144155,51010,,,,,,1,2,3,0,0,0,1,phishing,🛡️ Received a phishing email impersonating Docusign? We’ve got you. New fraud verification service: Forward suspicious emails to verify.com and get confirmation within 2 hours if it's legit or a scam.,200,31,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,5,"paypal, scam, to, emails, the, draining, sneaky, that",phishing or identity theft,0.7587511539459229,phishing_identity,True
1985761462418317330,2025-11-04T17:30:00.000Z,Tech Tip: Watch out for signs of a phishing email https://t.co/DPzuvGPn9H,en,1146201320958783488,SMS_Datacenter,SMS Datacenter,"Irvine, CA",False,36,3935,,,,,,0,0,0,0,0,0,1,phishing,Tech Tip: Watch out for signs of a phishing email,49,10,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,2,"phishing, email, and, it, to, your, the, you",phishing or identity theft,0.5964665412902832,phishing_identity,True
1985751443282768279,2025-11-04T16:50:12.000Z,"🚨 Scam Alert! There're fake rewards emails going around. ❌ Don’t click on links. Report and delete the scam email. 

⚠️ TWO official email accounts:
📧 marketing@deeper.network
📧 information@deeper.network
If you receive emails from any other address, it’s NOT from us. https://t.co/nwiKHgDA4t",en,1051085908328382464,deeper_network,Deeper Network,"Silicon Valley, California ",False,48718,6140,,,,,,3,5,10,0,0,0,1,phishing,"🚨 Scam Alert! There're fake rewards emails going around. ❌ Don’t click on links. Report and delete the scam email. ⚠️ TWO official email accounts: 📧 marketing.network 📧 information.network If you receive emails from any other address, it’s NOT from us.",252,41,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,3,"text, scam, toll, the, to, messages, and, from",phishing or identity theft,0.21537569165229797,phishing_identity,True
1985748082516975999,2025-11-04T16:36:50.000Z,New phishing text scam aimed at Illinois Drivers https://t.co/PDwb1JaDSx,en,89899905,aaronjbryant,"Aaron Bryant, Esq","Chicago, IL",False,812,1806,,,,,,0,0,2,0,0,0,1,phishing,New phishing text scam aimed at Illinois Drivers,48,8,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,3,"text, scam, toll, the, to, messages, and, from",phishing or identity theft,0.9178736209869385,phishing_identity,True
1985747224723169630,2025-11-04T16:33:26.000Z,Fake PayPal invoice from Geek Squad is a tech support scam https://t.co/97rrNaLoqd via @Malwarebytes,en,3472849337,gascat2002,Steven Vines,"Eagle Lake Florida, USA",False,10002,171618,,,,,,0,0,2,0,0,1,1,impersonation,Fake PayPal invoice from Geek Squad is a tech support scam via,62,12,0.0,0.0833333333333333,False,False,False,False,True,True,True,False,False,False,True,5,"paypal, scam, to, emails, the, draining, sneaky, that",tech support scam,0.9675350189208984,tech_support,True
1985740099766661332,2025-11-04T16:05:07.000Z,"🚨 Scam Alert

Ohio REALTORS® has been made aware of a scam email circulating. Learn more about it and how to protect yourself below.

https://t.co/2Rhztjzge8",en,424470635,OhioRealtors,Ohio REALTORS®,"Columbus, Ohio",False,3311,6912,,,,,,3,0,2,0,0,0,1,phishing,🚨 Scam Alert Ohio REALTORS® has been made aware of a scam email circulating. Learn more about it and how to protect yourself below.,131,24,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,3,"text, scam, toll, the, to, messages, and, from",phishing or identity theft,0.22139781713485718,phishing_identity,True
1985667767224148146,2025-11-04T11:17:42.000Z,"""Can You Go To Jail Over a Cash App Scam?"" https://t.co/mn32Ae0vlw",en,2838170625,defenselawLA,"Cron, Israels, Stark",Los Angeles,False,4511,4159,,,,,,0,0,0,0,0,0,1,payment_apps,"""Can You Go To Jail Over a Cash App Scam?""",42,10,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,10,"app, cash, scam, people, niggas, that, ass, block","payment app scam (Zelle, Venmo, Cash App)",0.6256567239761353,payment_app,True
1985491138149851182,2025-11-03T23:35:50.000Z,"Scammers posing as PayPal employees to send fake invoices. The emails, disguised as coming from Geek Squad, urge victims to call a bogus tech support number in an attempt to steal their money.

https://t.co/eRN2qjsdnS",en,1059938592938635264,CypressChamber,"Cypress, CA Chamber of Commerce","Cypress, CA",False,447,13745,,,,,,1,0,0,0,0,0,1,impersonation,"Scammers posing as PayPal employees to send fake invoices. The emails, disguised as coming from Geek Squad, urge victims to call a bogus tech support number in an attempt to steal their money.",192,33,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,5,"paypal, scam, to, emails, the, draining, sneaky, that",tech support scam,0.5411758422851562,tech_support,True
1985470794382573909,2025-11-03T22:15:00.000Z,"Crusader Families-
Please disregard a message sent today from James Edler-this is a phishing email and was not sent from Pensacola Catholic High.
Do not click on any links-
Do not add to the Dropbox. https://t.co/yXXOCZvY3d",en,388357565,PensacolaCHS,Catholic High,"Pensacola, FL",False,1043,2598,,,,,,0,0,0,0,0,0,1,phishing,Crusader Families- Please disregard a message sent today from James Edler-this is a phishing email and was not sent from Pensacola Catholic High. Do not click on any links- Do not add to the Dropbox.,199,35,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,2,"phishing, email, and, it, to, your, the, you",phishing or identity theft,0.695502519607544,phishing_identity,True
1985444894098227483,2025-11-03T20:32:05.000Z,Scam email.   My mobile Gmail client doesn’t show the full email address but my browser client does. https://t.co/QhSmoyd6h8,en,22929741,dblasphemy,Ryan Bliss (𝐷𝑖𝑔𝑖𝑡𝑎𝑙 𝐵𝑙𝑎𝑠𝑝ℎ𝑒𝑚𝑦),"Illinois, USA",False,21066,48829,,,,,,0,0,19,0,0,0,3,phishing,Scam email. My mobile Gmail client doesn’t show the full email address but my browser client does.,98,17,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,2,"phishing, email, and, it, to, your, the, you",phishing or identity theft,0.6361024975776672,phishing_identity,True
1985440595800965625,2025-11-03T20:15:00.000Z,"Bbb iinvestigation on india's deadly cash app scam.
https://t.co/FeEs8rjN9g",en,802694892623450116,IslamCritic,Reason over faith,"New York, USA",False,4046,31889,,,,,,0,1,0,0,0,0,1,payment_apps,Bbb iinvestigation on india's deadly cash app scam.,51,8,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,10,"app, cash, scam, people, niggas, that, ass, block","payment app scam (Zelle, Venmo, Cash App)",0.4280441701412201,payment_app,True
1985434867996545331,2025-11-03T19:52:14.000Z,I love that the fake invoice that was created and peddled by Mguptama and his BLF minions is part of the evidence they use against the EFF. It just exposes the stupidity the EFF has always had to deal with from its detractors. https://t.co/r8D7rcmytP,en,3224907304,Umkomanisi,Bruce Mawillis,Occupied Azania,False,352,20607,,,,,,2,0,3,0,0,0,1,impersonation,I love that the fake invoice that was created and peddled by Mguptama and his BLF minions is part of the evidence they use against the EFF. It just exposes the stupidity the EFF has always had to deal with from its detractors.,226,43,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,-1,outliers,romance scam,0.22941234707832336,romance,True
1985429816246514165,2025-11-03T19:32:10.000Z,"I Absolutely HATE Scammers, So These 50 Pictures Of Them Getting Completely Destroyed Is The Greatest Thing I've Seen All Year https://t.co/tYZKVnep4q",en,5695632,BuzzFeed,BuzzFeed,New York,True,5453633,399476,,,,,,2,0,2,0,0,0,1,phishing,"I Absolutely HATE Scammers, So These 50 Pictures Of Them Getting Completely Destroyed Is The Greatest Thing I've Seen All Year",126,21,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,-1,outliers,employment or job scam,0.12878917157649994,employment,True
1985429231896084511,2025-11-03T19:29:51.000Z,Beware of fake text messages from the BMV in your state saying you owe money.  I called the BMV and the toll and they don't send text messages about money owed.,en,1561875068,CCarol36410453,CZack,USA/Ireland,False,1592,11024,,,,,,0,0,1,0,0,0,0,phishing,Beware of fake text messages from the BMV in your state saying you owe money. I called the BMV and the toll and they don't send text messages about money owed.,159,31,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,3,"text, scam, toll, the, to, messages, and, from",phishing or identity theft,0.44286680221557617,phishing_identity,True
1985411056689193113,2025-11-03T18:17:37.000Z,That woman desperate AF! Create a fake text is insane! https://t.co/sdYkBWS8Ta,en,30050997,NYCFranchise718,THE FRANCHISE! Франшиза,"Brooklyn, NY",False,1410,70093,,,,,,0,0,0,0,0,0,1,phishing,That woman desperate AF! Create a fake text is insane!,54,10,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,8,"text, fake, messages, and, candace, her, the, she",phishing or identity theft,0.16277359426021576,phishing_identity,True
1985399586685395185,2025-11-03T17:32:03.000Z,"#Cybercriminals just got a massive upgrade. And, it’s called AI.
If you still think your biggest threat is a phishing email full of typos… watch this. 👇
AI isn’t just helping defenders—it’s helping attackers.

#CyberSecurity #AIThreats #MSP #Cybercrime #DataProtection https://t.co/guWWg901GK",en,46890349,invenioIT,Invenio IT / Dale S.,"New York, NY",False,565,4125,,,,,,1,0,0,0,6,0,1,phishing,"#Cybercriminals just got a massive upgrade. And, it’s called AI. If you still think your biggest threat is a phishing email full of typos… watch this. 👇 AI isn’t just helping defenders—it’s helping attackers. #CyberSecurity #AIThreats #MSP #Cybercrime #DataProtection",267,39,0.1538461538461538,0.0,False,False,False,False,True,True,False,False,False,False,True,2,"phishing, email, and, it, to, your, the, you",phishing or identity theft,0.2270401418209076,phishing_identity,True
1985395756337946637,2025-11-03T17:16:49.000Z,Yo take down this scam email and get back to fucking work. Live stream now. https://t.co/gnBu8DBe1n,en,1944305670875938816,ItsAllaboutPi,MaskedTrader,"Nueva York, USA",False,56,4112,,,,,,0,0,0,0,0,0,1,phishing,Yo take down this scam email and get back to fucking work. Live stream now.,75,15,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,3,"text, scam, toll, the, to, messages, and, from",employment or job scam,0.5360711812973022,employment,True
1985391583559369170,2025-11-03T17:00:14.000Z,"🎉 It’s a tie — we have TWO winners! 👻

After an epic showdown and 5 votes each, we’re thrilled to declare a dual victory for the 2025 Data-Tech Halloween Costume Contest!

🏆 Winner #1: Phishing Email — hook, line &amp; “free iPhone” 🎣📧
🏆 Winner #8: Alien — take me to your https://t.co/6fV55Y39Kl",en,40005607,DataTechTampa,Data-Tech,"Tampa, Florida",False,417,1720,,,,,,0,0,0,0,0,0,1,phishing,"🎉 It’s a tie — we have TWO winners! 👻 After an epic showdown and 5 votes each, we’re thrilled to declare a dual victory for the 2025 Data-Tech Halloween Costume Contest! 🏆 Winner #1: Phishing Email — hook, line &amp; “free iPhone” 🎣📧 🏆 Winner #8: Alien — take me to your",270,53,0.0,0.0,False,False,False,False,True,True,True,False,False,False,True,2,"phishing, email, and, it, to, your, the, you",phishing or identity theft,0.45923155546188354,phishing_identity,True
1985390199044526188,2025-11-03T16:54:44.000Z,"A Cyber Security news article you may be interested in:
New Business Email Protection Technique Blocks the Phishing Email Behind NPM Breach https://t.co/BmkSz0QAy5",en,1688680889608265728,R4yt3d,Ray,USA,False,676,67261,,,,,,0,0,1,0,0,0,1,phishing,A Cyber Security news article you may be interested in: New Business Email Protection Technique Blocks the Phishing Email Behind NPM Breach,139,22,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,2,"phishing, email, and, it, to, your, the, you",phishing or identity theft,0.6185805797576904,phishing_identity,True
1985379170797355300,2025-11-03T16:10:55.000Z,bet this mfr is the one sending the NIGERIAN PRINCE scam email 👑 https://t.co/qPihbOalXx https://t.co/VanOfrjKql,en,1370037839925276675,MarkDavis8919,Mark Davis,"Virginia, USA",False,4397,235727,57503ee52824a24c,"Cave Spring, VA",Estados Unidos,US,city,0,0,0,0,0,0,2,phishing,bet this mfr is the one sending the NIGERIAN PRINCE scam email 👑,64,13,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,-1,outliers,phishing or identity theft,0.8733668327331543,phishing_identity,True
1985379170797355300,2025-11-03T16:10:55.000Z,bet this mfr is the one sending the NIGERIAN PRINCE scam email 👑 https://t.co/qPihbOalXx https://t.co/VanOfrjKql,en,1370037839925276675,MarkDavis8919,Mark Davis,"Virginia, USA",False,4401,235669,57503ee52824a24c,"Cave Spring, VA",Estados Unidos,US,city,0,0,0,0,0,0,2,phishing,bet this mfr is the one sending the NIGERIAN PRINCE scam email 👑,64,13,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,-1,outliers,phishing or identity theft,0.8733668327331543,phishing_identity,True
1985337373954130416,2025-11-03T13:24:50.000Z,Tired of Unpaid Toll Texts? Blame the 'Smishing Triad' https://t.co/SJfFp7XGHV,en,1674051883839660039,CrowdCyber_Com,CrowdCyber 🌐,United States,False,233,4285,,,,,,0,0,0,0,0,0,1,phishing,Tired of Unpaid Toll Texts? Blame the 'Smishing Triad',54,9,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,3,"text, scam, toll, the, to, messages, and, from",phishing or identity theft,0.31423720717430115,phishing_identity,True
1985196181228499192,2025-11-03T04:03:47.000Z,Top 10 Job Scam Warning Signs - Neighbors Federal Credit Union https://t.co/EzYLY7R0nd,en,842189605671698432,Demonicmiss2024,Demonicmiss,"Hampton, VA",False,806,25507,,,,,,0,0,0,0,0,0,1,impersonation,Top 10 Job Scam Warning Signs - Neighbors Federal Credit Union,62,11,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,6,"job, scam, to, for, the, linkedin, are, of",employment or job scam,0.9629161357879639,employment,True
1985148794867265790,2025-11-03T00:55:29.000Z,"Received a text like this recently?

A common 'smishing' scam is when criminals send messages pretending to be your bank.

Remember to contact your bank directly if you'd like to get in touch with them. 
#fraud #IDtheft https://t.co/E8ZP6JRTMT",en,1774658883199660032,Experence_US,Experence,United States,False,122,110,,,,,,0,0,0,0,2,0,1,phishing,Received a text like this recently? A common 'smishing' scam is when criminals send messages pretending to be your bank. Remember to contact your bank directly if you'd like to get in touch with them. #fraud #IDtheft,216,37,0.054054054054054,0.0,False,False,False,False,True,True,True,False,False,False,True,-1,outliers,phishing or identity theft,0.9455020427703857,phishing_identity,True
1985146791013265414,2025-11-03T00:47:31.000Z,"Received a text like this recently?

A common 'smishing' scam is when criminals send messages pretending to be your bank.

Remember to contact your bank directly if you'd like to get in touch with them. 
#fraud #IDtheft #Identitiy #IDfraud #fraudawareness https://t.co/KONYtdEXxn",en,1774658883199660032,Experence_US,Experence,United States,False,122,110,,,,,,0,0,0,0,5,0,1,phishing,Received a text like this recently? A common 'smishing' scam is when criminals send messages pretending to be your bank. Remember to contact your bank directly if you'd like to get in touch with them. #fraud #IDtheft #Identitiy #IDfraud #fraudawareness,252,40,0.125,0.0,False,False,False,False,True,True,True,False,False,False,True,-1,outliers,phishing or identity theft,0.9765921235084534,phishing_identity,True
1985129119084888087,2025-11-02T23:37:18.000Z,Those remote job scam texts are getting out of control https://t.co/x3vf0dzgvh,en,1886530441,archontici,Archie W. King,United States of America,False,4933,79231,,,,,,0,1,0,0,0,0,1,impersonation,Those remote job scam texts are getting out of control,54,10,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,6,"job, scam, to, for, the, linkedin, are, of",employment or job scam,0.8945580124855042,employment,True
1985086150575345726,2025-11-02T20:46:34.000Z,"I made the mistake of unsubscribing from an obvious scam email that was sitting in my primary folder, and now all of my spam emails have shifted to…banana, peach, and cat related matter, and I’m disgusted.",en,839045454,Cojosho97,Cojosho97 🎉 🐲☁🔑🍈🐾⚡,"Indianapolis, IN",False,290,7364,,,,,,0,0,0,0,0,0,0,phishing,"I made the mistake of unsubscribing from an obvious scam email that was sitting in my primary folder, and now all of my spam emails have shifted to…banana, peach, and cat related matter, and I’m disgusted.",205,36,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,-1,outliers,phishing or identity theft,0.20043829083442688,phishing_identity,True
1985080472028786748,2025-11-02T20:24:00.000Z,"I had an enlightening conversation with my co-host and friend, Russ Irby, the HR Honey Badger. He reassured me fighting fake job candidates and employees is a priority. 

Russ said fake employees cost millions! 
""The Job Scam Report"" podcast! 

https://t.co/G1uTxQBJN0 https://t.co/biKzVgl3Ul",en,15707291,MarkADyson,Mark Anthony Dyson,Chicago,False,6490,40578,,,,,,0,0,1,0,0,0,2,impersonation,"I had an enlightening conversation with my co-host and friend, Russ Irby, the HR Honey Badger. He reassured me fighting fake job candidates and employees is a priority. Russ said fake employees cost millions! ""The Job Scam Report"" podcast!",239,39,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,6,"job, scam, to, for, the, linkedin, are, of",employment or job scam,0.9568625688552856,employment,True
1985080300037455879,2025-11-02T20:23:19.000Z,"I got a weird text last night, but realized quickly it was a scam text. So I decided to screw with them... https://t.co/AjDKZEnt51",en,827683337103880192,TheKyPatriot,The Scottish Bastard 🇺🇲🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴‍☠️,"Kentucky, USA",False,1903,15144,,,,,,1,6,2,0,0,0,2,phishing,"I got a weird text last night, but realized quickly it was a scam text. So I decided to screw with them...",106,22,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,3,"text, scam, toll, the, to, messages, and, from",phishing or identity theft,0.3837324380874634,phishing_identity,True
1985061050299863336,2025-11-02T19:06:49.000Z,I know someone is somewhere cooking an anonymous fake text message or voice note about how the US Army have been called back to base over this matter.,en,186094620,obaoyedotun,Wizard of Oz,"Texas, New York, Lagos",False,1563,109724,,,,,,0,0,0,0,0,0,0,phishing,I know someone is somewhere cooking an anonymous fake text message or voice note about how the US Army have been called back to base over this matter.,150,28,0.0,0.0,False,False,False,False,True,True,False,False,False,False,True,-1,outliers,phishing or identity theft,0.3269836902618408,phishing_identity,True
